iso3,country,year,income_group,adult_mortality_female,adult_mortality_male,age_0_14_pct,age_15_64_pct,age_65_plus_pct,age_dependency_ratio,agriculture_pct_gdp,education_exp_pct_gdp,fdi_inflows_pct_gdp,fertility_rate,gdp_growth,gdp_per_capita_ppp,gdp_per_capita_usd,gender_parity_secondary,gini,gni_per_capita_atlas,gov_expenditure_pct_gdp,health_exp_pct_gdp,health_exp_per_capita,hospital_beds_per_1000,immunization_dpt,immunization_measles,industry_pct_gdp,infant_mortality,inflation_cpi,internet_users_pct,life_expectancy,life_expectancy_female,life_expectancy_male,literacy_adult,maternal_mortality,military_exp_pct_gdp,mobile_subs_per_100,nurses_per_1000,oop_health_exp_pct,physicians_per_1000,population_density,population_total,poverty_rate_215,primary_enroll,remittances_pct_gdp,sanitation_access,secondary_enroll,services_pct_gdp,tax_revenue_pct_gdp,tb_incidence,tertiary_enroll,trade_pct_gdp,uhc_index,under5_mortality,unemployment,urban_pop_pct,water_access,wgi_corruption_control,wgi_gov_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_of_law,wgi_voice_accountability,hale_total,covid_deaths_per_million,covid_excess_mortality_per_million,covid_fully_vaccinated_pct,covid_stringency_index,covid_tests_per_thousand,covid_new_cases_per_million,covid_icu_per_million,covid_reproduction_rate,undp_eys,undp_eys_f,undp_eys_m,undp_gnipc,undp_hdi,undp_hdi_f,undp_hdi_m,undp_hdi_rank,undp_le,undp_le_f,undp_le_m,undp_mys,undp_mys_f,undp_mys_m,log_gdp_per_capita_usd,log_gdp_per_capita_ppp,log_gni_per_capita_atlas,log_health_exp_per_capita,log_population_total,log_population_density,gdp_per_capita_ppp_growth_pct,gdp_per_capita_usd_growth_pct,health_exp_per_capita_growth_pct,population_total_growth_pct,urban_pop_pct_growth_pct,gdp_per_capita_ppp_lag1,gdp_per_capita_ppp_lag2,gdp_per_capita_ppp_lag3,gdp_per_capita_ppp_lag5,gdp_per_capita_usd_lag1,gdp_per_capita_usd_lag2,gdp_per_capita_usd_lag3,gdp_per_capita_usd_lag5,gdp_growth_lag1,gdp_growth_lag2,gdp_growth_lag3,gdp_growth_lag5,health_exp_pct_gdp_lag1,health_exp_pct_gdp_lag2,health_exp_pct_gdp_lag3,health_exp_pct_gdp_lag5,health_exp_per_capita_lag1,health_exp_per_capita_lag2,health_exp_per_capita_lag3,health_exp_per_capita_lag5,education_exp_pct_gdp_lag1,education_exp_pct_gdp_lag2,education_exp_pct_gdp_lag3,education_exp_pct_gdp_lag5,wgi_gov_effectiveness_lag1,wgi_gov_effectiveness_lag2,wgi_gov_effectiveness_lag3,wgi_gov_effectiveness_lag5,urban_pop_pct_lag1,urban_pop_pct_lag2,urban_pop_pct_lag3,urban_pop_pct_lag5,gdp_per_capita_ppp__x__wgi_gov_effectiveness,health_exp_pct_gdp__x__physicians_per_1000,education_exp_pct_gdp__x__urban_pop_pct,gdp_per_capita_ppp__x__education_exp_pct_gdp
CAN,Canada,2005,high,57.113,94.342,17.7072452727055,69.2461072880222,13.0466474392723,44.4124530492161,1.88031145780062,4.76589012145996,2.17816380917594,1.58,3.21045439063563,36328.378994377,36383.6600068095,0.978020012378693,33.6,34310.0,17.8239879344923,9.03529835,3268.46850586,3.08,93.0,94.0,29.2129915241778,5.2,2.21355203439767,71.66,80.1126829268293,82.52,77.82,,11.0,1.10710542420811,52.4553306173799,8.691,15.36829376,2.0330581844141946,3.59627553791775,32242732.0,0.3,98.56120636688695,0.0795882712229774,99.8639583203514,104.07137401004562,62.0334657453398,13.2994928856977,6.3,62.05898559938799,69.7591330167357,85.0,6.1,6.758,79.9760615882965,99.4969698010964,1.9162476,1.861353,0.9387293,1.7709616,1.6650238,1.5072614,69.04258182,-752.9376050487726,-2369.831218663203,-96.1969322625497,537.4464494853046,2142.1815667958817,104.09141979665583,19.538994218400408,2.282363405449934,15.36077581,15.75890323,14.97669165,43762.61367,0.903,0.892159336,0.910486125,18.0,80.136,82.435,77.717,13.18605785,13.14470387,13.23860836,10.50190253641458,10.500382031603063,10.443221281449327,8.09238271424657,17.288803242481354,1.525246309868711,7.070837764833127,13.184157361801585,12.853946552784535,0.9515853237724192,0.35606354805794993,33929.2936832786,32349.8829577427,30963.9218856684,29347.7879802126,32145.5412620217,28301.8645937428,24256.0192337185,24271.0020563821,3.09236384292251,1.80638512302554,2.99925535017809,5.1385391803606,9.06623363,9.01086521,8.85665226,8.24808502,2896.19335938,2534.86474609,2134.84960938,1988.15942383,4.689393734653992,4.849513611184447,4.99306011199951,5.42330980300903,1.8705174,1.9080933,1.9763346,1.9204677,79.6923063348315,79.391380674239,79.0990234802234,78.6292995508947,67619.93722632062,18.369287259091568,381.15712187693566,173137.06257795487
CAN,Canada,2006,high,55.878,91.811,17.3943580562524,69.3935234197471,13.2121185240005,44.1056701402663,1.70101845949482,4.471897203428183,4.87410128955104,1.63,2.63794375007348,38122.648589039,40504.0370977806,0.979920029640198,34.1,37900.0,17.0276912468077,9.33188725,3758.35961914,3.0,95.0,93.0,28.8475544811015,5.2,2.00202539534161,72.40000153,80.5436585365854,82.91,78.29,,11.0,1.12252472932052,57.2331332804484,8.807,15.88811302,1.9086,3.63291127522004,32571193.0,0.3,97.941471165373,0.082295229079077,99.8430162755526,100.09876120254083,62.7231931063883,13.3482206693421,6.0,63.11486544653884,68.0521644769988,86.0,6.0,6.484,80.219066099279,99.4312610155848,1.9761934,1.7978845,0.9917855,1.7177452,1.8025964,1.5633388,69.32835814,-581.391618657577,-2222.403793652069,-56.38137351601608,520.6025615396757,2381.0656882514504,25.535032066461554,24.54977796372513,2.1626014964165936,15.28109305,15.67521177,14.89965602,44669.61353,0.907,0.895824488,0.914397213,18.0,80.547,82.809,78.154,13.31826973,13.27439976,13.36830044,10.609181618145684,10.54859006643658,10.542732775946709,8.232003907820344,17.29893883608308,1.5331854556403093,4.939030158597824,11.324800996381178,14.988399380372798,1.0187133025824302,0.3038465587783534,36328.378994377,33929.2936832786,32349.8829577427,30241.0326530827,36383.6600068095,32145.5412620217,28301.8645937428,23822.096210932,3.21045439063563,3.09236384292251,1.80638512302554,1.87509810696022,9.03529835,9.06623363,9.01086521,8.62476349,3268.46850586,2896.19335938,2534.86474609,2041.87512207,4.76589012145996,4.689393734653992,4.849513611184447,4.95304012298584,1.861353,1.8705174,1.9080933,1.743359062510418,79.9760615882965,79.6923063348315,79.391380674239,78.8414764949736,68540.11899718009,17.81084000535,358.73141735098636,170480.56561259888
CAN,Canada,2007,high,55.476,91.755,17.1350178697098,69.4575467796062,13.4074353506841,43.9728341323754,1.58716073171659,4.76642990112305,8.20055904886214,1.67,2.04990463726786,39572.9304428478,44660.0838892281,0.978120028972626,33.8,41540.0,16.9627803202211,9.4346962,4187.87255859,2.95,94.0,94.0,28.6859019053535,5.2,2.13838399266837,73.2,80.5436585365854,82.91,78.29,,11.0,1.18579022996702,61.2755204244533,9.006,15.61163616,1.9125344660785863,3.66834597611535,32888886.0,0.2,97.80621697184122,0.0801649824196723,99.7607606816524,97.05295940960633,63.0964212821521,13.3344320068963,5.8,63.8298110961914,66.2834197482347,86.0,6.0,6.156,80.4425615136782,99.3664505915258,1.9344584,1.820534,1.0422531,1.6474877,1.7329158,1.5813123,69.3204493,-418.18682800546685,-2077.8187244692053,-18.399814932699655,504.2171143552255,2609.124513192497,-41.85799770997892,29.307381616136137,2.0479343123087848,15.20141029,15.59152031,14.82262039,45203.81481,0.907,0.896493008,0.914698448,18.0,80.549,82.804,78.184,13.36716785,13.33102379,13.40863628,10.706857794898749,10.585925858303087,10.634436170322823,8.340186897612442,17.30864537751968,1.5408048282406555,3.804252609630532,10.260821116212204,11.428202273743103,0.9753803000092764,0.27860635291190317,38122.648589039,36328.378994377,33929.2936832786,30963.9218856684,40504.0370977806,36383.6600068095,32145.5412620217,24256.0192337185,2.63794375007348,3.21045439063563,3.09236384292251,2.99925535017809,9.33188725,9.03529835,9.06623363,8.85665226,3758.35961914,3268.46850586,2896.19335938,2134.84960938,4.471897203428183,4.76589012145996,4.689393734653992,4.99306011199951,1.7978845,1.861353,1.8705174,1.9763346,80.219066099279,79.9760615882965,79.6923063348315,79.0990234802234,72043.86535083948,18.044181659480667,383.4238305217261,188621.5989378524
CAN,Canada,2008,high,55.899,89.926,16.9248874819745,69.4541838737891,13.6209286442365,43.979810181512,1.76827354801333,4.62612009048462,4.5151371416977,1.7,0.995406301140747,40376.0882836384,46710.2526864484,0.976610004901886,33.9,44930.0,17.0833534495245,9.59427929,4454.11621094,2.83,92.0,93.0,29.3420195046589,5.1,2.37027067444298,76.69999695,80.7246341463415,83.05,78.51,,12.0,1.24551836677548,66.0481445157618,9.123,15.50515175,1.959,3.70832237476842,33247298.0,0.3,98.25616750044354,0.083671656331031,99.6782742849719,95.64539660696991,62.7344542075025,12.3901655964853,5.9,64.3074111938477,67.0236083618983,87.0,5.9,6.284,80.6628944916604,99.3013182064874,1.9424897,1.8470855,1.0954521,1.6723661,1.6967661,1.5424223,69.43457161,-247.99844389565624,-1837.0922178216224,-5.043376458801049,479.31477689388566,2661.6233457168455,-99.90701661215826,29.00454762814231,1.9783354221421483,15.2363596,15.64599037,14.83934975,45157.47217,0.909,0.898125765,0.916555056,18.0,80.739,82.95,78.412,13.41606598,13.38764782,13.44897213,10.751740371514805,10.60601778138279,10.712883258660506,8.401808425073106,17.319484088683843,1.549331660878873,2.0295637239969855,4.590606686510945,6.357491748498689,1.0897663119389334,0.27390099697996995,39572.9304428478,38122.648589039,36328.378994377,32349.8829577427,44660.0838892281,40504.0370977806,36383.6600068095,28301.8645937428,2.04990463726786,2.63794375007348,3.21045439063563,1.80638512302554,9.4346962,9.33188725,9.03529835,9.01086521,4187.87255859,3758.35961914,3268.46850586,2534.86474609,4.76642990112305,4.471897203428183,4.76589012145996,4.849513611184447,1.820534,1.7978845,1.861353,1.9080933,80.4425615136782,80.219066099279,79.9760615882965,79.391380674239,74578.08721542837,18.79519312911,373.15623676451133,186784.63318412026
CAN,Canada,2009,high,54.782,87.755,16.7366419048712,69.4115083969769,13.8518496981519,44.0683296307463,1.5498932753953,4.84057998657227,1.52413118076926,1.69,-2.91508621550267,38863.2485560636,40874.8831932903,0.976859986782074,34.0,43230.0,18.85417104193,10.70402527,4355.83056641,2.79,91.0,91.0,25.0760182112778,5.0,0.299466803009299,80.3,81.0660975609756,83.33,78.91,,12.0,1.37755563107525,70.3944880872526,9.29,15.17220497,1.2893119002531392,3.75101571675707,33630069.0,0.3,99.88545354257303,0.0870378903831607,99.5955583039344,103.30850973901443,66.8690424823749,12.3043859548638,5.7,63.6236991882324,58.4743918224897,87.0,5.8,8.46,80.8591838893921,99.235861272703,1.9677562,1.7892317,1.3795675,1.6450966,1.6338411,1.4946238,69.64831409,-243.94798902979892,-1505.9955647743154,-68.7886493795163,431.10673197829146,2027.876403735303,-30.484201565252988,14.81847920961248,2.0408542555544917,15.31015968,15.73373032,14.8975296,43247.58129,0.91,0.899659552,0.916884512,18.0,81.074,83.231,78.797,13.4649641,13.44427185,13.48930798,10.618295515141421,10.56783004675628,10.674313109478335,8.379500137688586,17.33093116518916,1.5583584302938336,-3.746870466864538,-12.492695195483417,-2.206625060401335,1.1512845344605172,0.24334534356686977,40376.0882836384,39572.9304428478,38122.648589039,33929.2936832786,46710.2526864484,44660.0838892281,40504.0370977806,32145.5412620217,0.995406301140747,2.04990463726786,2.63794375007348,3.09236384292251,9.59427929,9.4346962,9.33188725,9.06623363,4454.11621094,4187.87255859,3758.35961914,2896.19335938,4.62612009048462,4.76642990112305,4.471897203428183,4.689393734653992,1.8470855,1.820534,1.7978845,1.8705174,80.6628944916604,80.4425615136782,80.219066099279,79.6923063348315,69535.35628148822,13.800827161221322,391.4053472655583,188120.66317366512
CAN,Canada,2010,high,52.66,85.399,16.5629523390842,69.3276453126297,14.1094023482861,44.2426034732426,1.49323608111661,5.35637998580933,1.83725638740881,1.65,3.09080634469335,40103.1114399673,47560.6666009406,0.976580023765564,33.6,44490.0,19.0847071449408,10.70066547,5060.88818359,2.77,89.0,90.0,26.3511331619895,5.0,1.77687154092627,80.3,81.3221951219512,83.54,79.21,,11.0,1.19433833839121,75.5197130593625,9.342,15.61454868,2.0384,3.79293521117963,34005902.0,0.3,99.63324476345393,0.0741436713060295,99.5126181540999,100.7881673021858,65.7334191252823,11.7328092981826,4.9,61.8845901489258,60.2081215044483,87.0,5.7,8.178,81.0120892252937,99.1700909228102,1.941867,1.8008051,1.0176806,1.6328448,1.6001704,1.4115941,69.83137644,-232.74138785516607,-1618.534472567735,8.85503520627185,411.8567478788259,2301.909089790881,-44.57175224841194,28.35936617050493,1.8069720338066357,15.17741013,15.57993984,14.78421021,43961.93764,0.911,0.900968692,0.91855536,18.0,81.347,83.457,79.121,13.51386223,13.50089588,13.52964382,10.76978239226268,10.599234137713848,10.7030422005086,8.52949485148733,17.342044685157695,1.5671430027023718,3.1903222966940037,16.35670339664186,16.186525312004886,1.1175504873332187,0.18910076573461776,38863.2485560636,40376.0882836384,39572.9304428478,36328.378994377,40874.8831932903,46710.2526864484,44660.0838892281,36383.6600068095,-2.91508621550267,0.995406301140747,2.04990463726786,3.21045439063563,10.70402527,9.59427929,9.4346962,9.03529835,4355.83056641,4454.11621094,4187.87255859,3268.46850586,4.84057998657227,4.62612009048462,4.76642990112305,4.76589012145996,1.7892317,1.8470855,1.820534,1.861353,80.8591838893921,80.6628944916604,80.4425615136782,79.9760615882965,72217.88760696146,21.812236494048005,433.93153333496286,214807.50348572203
CAN,Canada,2011,high,52.671,82.916,16.4219828983574,69.148336286437,14.4296808152056,44.6166392924826,1.76566446625627,5.26204013824463,2.13783310760835,1.63,3.13719442170364,41666.8374590278,52223.8588398531,0.979749977588654,32.7,47190.0,17.8502680006291,10.40518665,5399.98779297,2.78,87.0,88.0,27.1393405983891,4.9,2.91213508872351,83.0,81.4826829268293,83.68,79.39,,11.0,1.19329189549638,77.6722584904981,9.26,15.16354275,2.6376939475279926,3.83011279793076,34339221.0,0.3,99.38669703374453,0.0684395668583124,99.4293838454061,96.42416051549066,64.7982061516417,11.8039212812623,5.0,63.1586990356445,62.4987387708328,90.0,5.6,7.637,81.1031425434213,99.1038601959252,1.8892441,1.8561632,1.0765359,1.5988621,1.5766277,1.4253065,70.02853914,-116.16156372691876,-1556.526894753153,58.44697254620587,394.5202915848754,2536.543289658852,-106.63522404246305,35.72325750349981,1.6565632601139697,15.24262047,15.66098022,14.83329964,44935.53634,0.914,0.904430712,0.921569791,18.0,81.529,83.597,79.35,13.56276035,13.55751991,13.56997967,10.863313883498243,10.637484826238225,10.76195847542619,8.59433714044777,17.351798757381967,1.574869821000643,3.8992635805860987,9.804724307249879,6.700397184816986,0.9801798523091598,0.11239472898221248,40103.1114399673,38863.2485560636,40376.0882836384,38122.648589039,47560.6666009406,40874.8831932903,46710.2526864484,40504.0370977806,3.09080634469335,-2.91508621550267,0.995406301140747,2.63794375007348,10.70066547,10.70402527,9.59427929,9.33188725,5060.88818359,4355.83056641,4454.11621094,3758.35961914,5.35637998580933,4.84057998657227,4.62612009048462,4.471897203428183,1.8008051,1.7892317,1.8470855,1.7978845,81.0120892252937,80.8591838893921,80.6628944916604,80.219066099279,77340.45035182891,27.445697849604066,426.76799140125854,219252.5711431192
CAN,Canada,2012,high,52.44,82.45,16.327506299947,68.8517946416003,14.8206990584527,45.2394993555654,1.81134574390941,4.6170889241896145,2.70016900895675,1.63,1.75566129145483,42291.9729357094,52670.3447335415,0.997669994831085,33.5,51080.0,17.5175199279774,10.5407114,5518.5703125,2.77,91.0,89.0,26.6346687974256,4.8,1.51567823124516,83.0,81.6636585365854,83.82,79.61,,11.0,1.11840459807104,79.3757242462141,9.372,14.99191856,2.3962,3.8718472515473,34713395.0,0.3,99.45167,0.0686186551035798,99.3455544247407,92.14326,65.1632411251064,11.6644273631038,5.6,63.603271484375,62.5955489395005,90.0,5.6,7.392,81.1513483248791,99.0365046606561,1.8407404,1.9358475,1.0932951,1.7284567,1.6013849,1.4470402,70.08354106,93.42398412206876,-1240.6622349818826,56.15552264168218,365.76213975102655,2503.253044239742,-216.2119648669336,32.00394081275982,1.6203330012307244,15.72655964,16.1953907,15.27196026,45291.17181,0.921,0.911247276,0.927592141,18.0,81.722,83.758,79.577,13.59659233,13.60198402,13.59215965,10.871826843450958,10.65237622678286,10.841167887088753,8.616055294302894,17.362636222291435,1.5834731776064346,1.5003189942032646,0.8549461943391901,2.1959775480303367,1.0896403270184818,0.059437624666625055,41666.8374590278,40103.1114399673,38863.2485560636,39572.9304428478,52223.8588398531,47560.6666009406,40874.8831932903,44660.0838892281,3.13719442170364,3.09080634469335,-2.91508621550267,2.04990463726786,10.40518665,10.70066547,10.70402527,9.4346962,5399.98779297,5060.88818359,4355.83056641,4187.87255859,5.26204013824463,5.35637998580933,4.84057998657227,4.76642990112305,1.8561632,1.8008051,1.7892317,1.820534,81.1031425434213,81.0120892252937,80.8591838893921,80.4425615136782,81870.81007766069,25.257652656679998,374.6829915338527,195265.7998235908
CAN,Canada,2013,high,50.975,81.208,16.2714380359575,68.4998731704546,15.2286887935879,45.9856719197967,1.89423151227836,4.58899021148682,3.62980398357006,1.61,2.32581354806429,44301.0562529133,52638.1187235237,1.00230002403259,33.8,52800.0,17.0848821579089,10.43559265,5460.03173828,2.7,91.0,90.0,26.6132351758366,4.8,0.938291897815316,85.80000305,81.7448780487805,83.85,79.74,,11.0,1.00236720047397,80.3548920843149,9.513,14.56241226,2.4509,3.91284812265562,35080992.0,0.5,99.43231,0.0723784507605148,99.2616780948354,91.46145,65.1674412760895,11.6235045990299,5.4,65.7477188110352,62.2310749013405,91.0,5.5,7.143,81.183439957458,98.9690828452765,1.8292063,1.8530136,1.0153332,1.7532264,1.5897423,1.463503,70.13169276,266.0969096028539,-929.6670095594709,52.182791033316335,336.9988990565512,2454.2518906523,-241.71692049381,28.21523275870017,1.587605867863834,15.82699013,16.32695007,15.34607029,45977.91849,0.923,0.914161784,0.929862184,18.0,81.803,83.8,79.714,13.63042431,13.64644814,13.61433964,10.871214824284658,10.698786371500331,10.874285408908944,8.605393013942626,17.37317003179511,1.5918538393473196,4.750507431417383,-0.06118435370192632,-1.0607561543141908,1.0589485701413048,0.03954540896897729,42291.9729357094,41666.8374590278,40103.1114399673,40376.0882836384,52670.3447335415,52223.8588398531,47560.6666009406,46710.2526864484,1.75566129145483,3.13719442170364,3.09080634469335,0.995406301140747,10.5407114,10.40518665,10.70066547,9.59427929,5518.5703125,5399.98779297,5060.88818359,4454.11621094,4.6170889241896145,5.26204013824463,5.35637998580933,4.62612009048462,1.9358475,1.8561632,1.8008051,1.8470855,81.1513483248791,81.1031425434213,81.0120892252937,80.6628944916604,82090.45973101338,25.576594025885,372.5500112996028,203297.11350314613
CAN,Canada,2014,high,51.4,81.436,16.2409277800845,68.1358280352841,15.6232441846315,46.7656650331144,1.58654807741954,4.84358978271484,3.55390337011002,1.61,2.87346677785811,45758.1007297304,50960.8431174661,1.00567996501923,33.2,52200.0,16.4020498301416,10.28115654,5209.93164063,2.66,91.0,90.0,27.1379424601872,4.7,1.90663590717861,87.12000275,81.7843902439025,83.91,79.76,,12.0,0.989925299438869,80.790219211487,9.791,14.71277905,2.4961,3.9522291338328,35434066.0,0.3,99.39113,0.0748334365365903,99.1777500183005,90.95273,64.9019974464847,11.8083790792206,5.0,67.1677017211914,64.3786621564923,91.0,5.4,7.023,81.211183161556,98.9015865745503,1.8178559,1.9138517,1.1626133,1.6824307,1.6432199,1.4204969,70.15528777,341.73823628432547,-701.739552256784,39.944623545019795,304.25344878133546,2243.810383304979,-239.22729756996705,23.68288612012844,1.5582061357178354,15.87559986,16.39896965,15.37605953,46782.79862,0.925,0.916520211,0.931495015,18.0,81.855,83.89,79.741,13.66425629,13.69091225,13.63651962,10.83883245751716,10.731145973975316,10.862856930775358,8.55851393654069,17.383184259980037,1.5998378052796782,3.2889610317615947,-3.186427719553042,-4.58056124283236,1.0064538653867139,0.034173476896914856,44301.0562529133,42291.9729357094,41666.8374590278,38863.2485560636,52638.1187235237,52670.3447335415,52223.8588398531,40874.8831932903,2.32581354806429,1.75566129145483,3.13719442170364,-2.91508621550267,10.43559265,10.5407114,10.40518665,10.70402527,5460.03173828,5518.5703125,5399.98779297,4355.83056641,4.58899021148682,4.6170889241896145,5.26204013824463,4.84057998657227,1.8530136,1.9358475,1.8561632,1.7892317,81.183439957458,81.1513483248791,81.1031425434213,80.8591838893921,87574.21887036577,25.662794839494,393.3536570034961,221633.46917095865
CAN,Canada,2015,high,50.736,81.203,16.2326789820677,67.7571212622664,16.0101997556659,47.58596316024,1.86983594598587,4.73936986923218,3.85389453706152,1.6,0.649971001734855,44668.0912814303,43594.1941045394,1.00885999202728,33.7,47580.0,17.0597786823228,10.76397896,4658.83789063,2.6,91.0,89.0,24.4156825468916,4.6,1.12524136094277,90.0,81.8258536585366,83.89,79.86,,11.0,1.15270937445521,82.767383138656,9.872,14.70200253,2.5388,3.98239245827659,35704498.0,0.4,99.58907,0.0818662480322055,99.0937780508687,92.4135,67.0009977683349,12.3898109063213,5.1,67.2690963745117,66.1649020669781,91.0,5.3,6.945,81.2465670276699,98.8340306892804,1.8679741,1.8766375,1.1827978,1.6588804,1.7204594,1.5823156,70.1902754,237.64226946575127,-553.4788422475103,-20.196375570620148,262.4734532270718,1549.6466540138372,-197.43760853114827,11.640666647869114,1.6126994219213895,15.95269012,16.52062035,15.42556,46798.97866,0.927,0.918480407,0.932737773,18.0,81.925,83.912,79.864,13.69808826,13.73537636,13.65869961,10.682702196301582,10.707037071211783,10.770188800870221,8.44673593909614,17.390787261218673,1.6059101889835863,-2.382112524158786,-14.45550850865317,-10.577753951745905,0.7631977656755495,0.043570189149333416,45758.1007297304,44301.0562529133,42291.9729357094,40103.1114399673,50960.8431174661,52638.1187235237,52670.3447335415,47560.6666009406,2.87346677785811,2.32581354806429,1.75566129145483,3.09080634469335,10.28115654,10.43559265,10.5407114,10.70066547,5209.93164063,5460.03173828,5518.5703125,5060.88818359,4.84358978271484,4.58899021148682,4.6170889241896145,5.35637998580933,1.9138517,1.8530136,1.9358475,1.8008051,81.211183161556,81.183439957458,81.1513483248791,81.0120892252937,83825.81515215515,27.327589783648,385.0575317494915,211698.60593532343
CAN,Canada,2016,high,51.593,82.791,16.2216897081515,67.3902081027321,16.3881021891164,48.3895082605836,1.86222589313529,4.81642007827759,2.23835012140903,1.59,1.03855092490855,46470.6466391109,42314.0615817218,1.01515996456146,32.7,43900.0,17.498604071126,11.05626965,4647.14892578,2.58,91.0,89.0,23.2953005455848,4.6,1.42875954701085,91.16000366,81.94,84.04,79.94,,12.0,1.16416156719089,84.5919452304565,9.928,15.60679913,2.3105,4.02771072511681,36110803.0,0.4,99.95587,0.0843801895863589,99.0097526693879,99.32178,67.9588532993538,12.496562633144,5.3,69.2459411621094,65.3636845215556,91.0,5.3,7.038,81.3023011093703,98.7664020547712,1.9407326,1.8665128,1.1623092,1.7705123,1.7286564,1.5977174,70.21204708,192.67990344226746,-421.7651001954564,-23.610285334935952,223.48879037852748,1265.8855489104008,-60.35078256018369,9.518472326181598,1.5406692375254316,15.93340015,16.44759941,15.44793034,46884.61622,0.928,0.91925944,0.933708125,18.0,82.043,84.053,79.966,13.73192024,13.77984047,13.68087959,10.652898367419745,10.74659765590596,10.689692377847104,8.444224338848915,17.402102658306244,1.6149647562799292,4.035442988426885,-2.9364747969599536,-0.2508987246263583,1.1379658663734693,0.06859869129169915,44668.0912814303,45758.1007297304,44301.0562529133,41666.8374590278,43594.1941045394,50960.8431174661,52638.1187235237,52223.8588398531,0.649971001734855,2.87346677785811,2.32581354806429,3.13719442170364,10.76397896,10.28115654,10.43559265,10.40518665,4658.83789063,5209.93164063,5460.03173828,5399.98779297,4.73936986923218,4.84358978271484,4.58899021148682,5.26204013824463,1.8766375,1.9138517,1.8530136,1.8561632,81.2465670276699,81.211183161556,81.183439957458,81.1031425434213,86738.05677617747,25.545511026325006,391.5860354733415,223822.15552315672
CAN,Canada,2017,high,51.591,86.016,16.1718572232365,67.0699290855306,16.7582136912329,49.0981143135691,1.88999463244888,4.95998001098633,1.53752071953934,1.55,3.03383491200222,48317.3874457163,45129.628116623,1.01303994655609,33.3,42900.0,17.6065954076372,10.9242115,4894.7734375,2.51,91.0,90.0,24.0278028870792,4.5,1.59688412852976,92.70140076,81.8078048780488,84.0,79.72,,12.0,1.35189646465708,86.1024018448784,9.97,15.82835293,2.6102,4.07614836279598,36545075.0,0.4,99.8825,0.0768939488154848,98.9256763278337,99.80968,67.1166720622468,12.6120166809848,5.4,70.2687072753906,65.1010608504649,92.0,5.2,6.426,81.4018945832226,98.6987271756663,1.8841224,1.9509261,1.0192144,1.8439556,1.7126573,1.6335494,70.14702804,196.01304915521087,-392.1462932923514,16.32243481563978,191.42711023000084,1269.1814962115677,-17.768348725795022,15.442883778778405,1.3759365011210303,15.99886036,16.51124001,15.51482964,47702.7145,0.929,0.92163864,0.934999811,18.0,82.019,84.103,79.891,13.76600456,13.82474017,13.7031681,10.717316410663988,10.78556745965357,10.666650414667744,8.496127548101015,17.414057015522324,1.6245527777142033,3.9739942096074232,6.653973713829031,5.328525417946173,1.2026096456509094,0.12249773068331304,46470.6466391109,44668.0912814303,45758.1007297304,42291.9729357094,42314.0615817218,43594.1941045394,50960.8431174661,52670.3447335415,1.03855092490855,0.649971001734855,2.87346677785811,1.75566129145483,11.05626965,10.76397896,10.28115654,10.5407114,4647.14892578,4658.83789063,5209.93164063,5518.5703125,4.81642007827759,4.73936986923218,4.84358978271484,4.6170889241896145,1.8665128,1.8766375,1.9138517,1.9358475,81.3023011093703,81.2465670276699,81.211183161556,81.1513483248791,94263.65225166026,28.5143768573,403.7517699892005,239653.2759138347
CAN,Canada,2018,high,51.157,86.141,16.0849877885792,66.7853309042324,17.1296813071885,49.733479510056,1.69989157622406,4.88898992538452,2.46931207254863,1.51,2.74296344906655,49982.5999118346,46539.1761570405,1.01071000099182,32.5,45060.0,17.5409004540917,10.92262077,5052.90185547,2.54,91.0,90.0,24.6223059554353,4.5,2.26822567248103,94.64,81.8036585365854,83.96,79.75,,13.0,1.3176781061648,89.0494584998715,9.928,15.56946564,2.411,4.13498944297029,37072620.0,0.4,100.23530535253036,0.0750910157999639,98.84154412867,98.96781939159689,66.8658461527451,13.0576846693075,5.3,69.3507232666016,66.5998858508762,92.0,5.2,5.837,81.5500341646653,98.6309996680104,1.8073526,1.8344901,0.9371514,1.642282,1.7028344,1.6209737,70.12190013,363.91053689490764,-91.49001723538095,28.789163498073776,150.64188322160726,1214.582742993327,-48.80692912309951,14.24960340735014,1.2763276532629373,15.93410969,16.43120956,15.46500015,48127.69888,0.93,0.922157405,0.935384815,18.0,82.051,84.095,79.972,13.80017348,13.86978616,13.72549292,10.748071221916598,10.819450228842632,10.715772406372029,8.527915868580717,17.428389276700873,1.6360777874816779,3.4464041914292975,3.1233318315297964,3.2305564289971223,1.4435460865793726,0.18198542208529567,48317.3874457163,46470.6466391109,44668.0912814303,44301.0562529133,45129.628116623,42314.0615817218,43594.1941045394,52638.1187235237,3.03383491200222,1.03855092490855,0.649971001734855,2.32581354806429,10.9242115,11.05626965,10.76397896,10.43559265,4894.7734375,4647.14892578,4658.83789063,5460.03173828,4.95998001098633,4.81642007827759,4.73936986923218,4.58899021148682,1.9509261,1.8665128,1.8766375,1.8530136,81.4018945832226,81.3023011093703,81.2465670276699,81.183439957458,91692.58471052145,26.33443867647,398.6972954458121,244364.42741348455
